,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
1083,Mikhailo Lomonosov ,Russia,Russia,Moscow State University,Civil/Government,Space Science,,LEO,Sun-Synchronous,263.0,469,487,0.00131,97.27,94.0,645.0,,,2016-04-27,3.0,Roscosmos,Russia,Vostochny Cosmodrome,Soyuz 2.1a,2016-026A,41464,Pinpoint the origin of mysterious brilliant flashes of light in the upper atmosphere called transient luminous events.,2016,4,27,(MVL-300),4.590215932745087,6858,6840,13698,6849.0,18,13697.988173450874,6848.994086725437,0.001113853607535251,5640.943535733655,5640.0,4121.02263860542,15.669287599260153,4121.02263860542,4.590215932745086,9.0,4.5889159048343835,1.6955693246677377,0.00130002719512453,479.10501113195915,-6636.84978881602,-1691.4552729535646,3.3911386493354754,0.0
1089,MKA-1,NR (10/17),Russia,Roscosmos State Corporation,Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,288.0,586,604,0.0012900000000000001,97.6,96.6,10.0,,,2017-07-14,,Dauria Aerospace,Russia,Baikonur Cosmodrome,Soyuz 2.1a,2017-042J,42833,Multi-band imagery of Earth at a ground resolution of 22 meters. Perseus-O was reported to have the capability of automatically identifying ground features such as crop types their vigor and growing cycle.,2017,7,14,,5.026548245743669,6975,6957,13932,6966.0,18,13931.988372088172,6965.994186044086,0.0010859095684378549,5786.103640488517,5796.0,4628.8829123908135,16.072510112468102,4628.8829123908135,5.026548245743669,9.0,5.025320893575894,1.259092008958765,0.0012273516485110693,592.2336214680372,-5655.647997644509,4066.7891658598496,2.51818401791753,0.0
1090,MKA-2,NR (10/17),Russia,Roscosmos State Corporation,Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,159.0,586,602,0.00115,97.6,96.6,10.0,,,2017-07-14,,Dauria Aerospace,Russia,Baikonur Cosmodrome,Soyuz 2.1a,2017-042K,42834,Multi-band imagery of Earth at a ground resolution of 22 meters. Perseus-O was reported to have the capability of automatically identifying ground features such as crop types their vigor and growing cycle.,2017,7,14,,2.775073510670984,6973,6957,13930,6965.0,16,13929.990811195821,6964.995405597911,0.0010861434410605849,5784.857754187838,5796.0,2554.978841432962,16.069049317188437,2554.9788414329614,2.775073510670983,8.0,2.7754851918248726,2.775896652163688,0.0004116813679456135,601.4789268925315,5183.669184944138,-4651.964126123289,5.551793304327376,0.0
1095,MOST ,Canada,Canada,Canadian Space Agency,Government,Space Science,,LEO,Sun-Synchronous,243.0,817,832,0.0010400000000000001,98.7,101.4,53.0,53.0,35.0,2003-06-30,1.0,Dynacon Inc./University of Toronto Institute for Aerospace Studies/University of British Columbia,Canada,Plesetsk Cosmodrome,Rokot,2003-031D,27843,"Canada's space telescope dubbed the ""Humble Telescope""; minisatellite; monitor brightness variations in stars.",2003,6,30,(Microvariability & Oscillations of STars),4.241150082346221,7203,7188,14391,7195.5,15,14390.99218261201,7195.496091306005,0.0010343735313124757,6074.387169601198,6084.0,4100.211339480809,16.873297693336664,4100.211339480809,4.241150082346221,7.5,4.240223872870979,2.043887424570161,0.0009262093138757758,827.9035304032177,-4207.815459860137,-5836.90605472843,4.087774849140322,0.0
1096,Mozhayets 4 ,Russia,Russia,Mozhaisky Space Engineering Academy,Civil,Technology Development,,LEO,Sun-Synchronous,26.0,669,690,0.00149,97.8,98.3,64.0,,,2003-09-27,,Mozhaiskiy Space Engineering Academy,Russia,Plesetsk Cosmodrome,Kosmos 3M,2003-042A,27939,Training satellite; carries an amateur radio payload.,2003,9,27,(RS-22),0.4537856055185257,7061,7040,14101,7050.5,21,14100.984362802477,7050.492181401239,0.0010664462948366696,5891.703443108572,5898.0,425.5119153356191,16.365842897523812,425.5119153356191,0.45378560551852565,10.5,0.45443965443159223,0.4550941416505704,0.0006540494060618135,670.0609623820646,4326.1662706395755,5567.204586510034,0.9101882833011408,0.0
1099,MTI ,USA,USA,US Department of Energy/Office of Nonproliferation and National Security,Government/Military,Technology Development,,LEO,Sun-Synchronous,90.0,461,478,0.00124,97.47,94.9,587.0,,575.0,2000-03-12,3.0,Ball Aerospace/TRW/Raytheon,USA,Vandenberg AFB,Taurus,2000-014A,26102,Primary objective is to demonstrate advanced multispectral and thermal imaging image processing and associated technologies that could be used in future systems for detecting and characterizing facilities producing weapons of mass destruction.,2000,3,12,(Multispectral Thermal Imager),1.5707963267948966,6849,6832,13681,6840.5,17,13680.989437902508,6840.494718951254,0.0011159303627896221,5630.445695081519,5694.0,1407.6114237703798,15.640126930781998,1407.6114237703798,1.5707963267948966,8.5,2.204243476986359,2.2052425405193192,0.0009994303184896291,474.52085202040416,-2033.9442450687336,-6531.113625989753,4.4104850810386385,0.0
1106,NanoACE,NR (10/17),USA,Tyvak Nanosatellite Systems Inc.,Commercial,Technology Development,,LEO,Sun-Synchronous,321.0,486,602,0.00839,97.6,96.6,6.0,,,2017-07-14,,Tyvak Nanosatellite Systems,USA,Baikonur Cosmodrome,Soyuz 2.1a,2017-042V,42844,Strictly for internal development testing.,2017,7,14,,5.602506898901797,6973,6857,13830,6915.0,116,13829.513512774049,6914.756756387024,0.001097945007918491,5722.677603946113,5796.0,5102.720863518617,15.89632667762809,5102.720863518617,5.602506898901797,58.0,5.597192247943442,0.6913250245355375,0.0053147132485583,499.1071193852922,1293.36921113156,6792.729552064414,1.382650049071075,0.0
1107,Nanosat-1,Spain,Spain,Instituto Nacional de Técnia Aeroespacial (INTA),Government,Communications,,LEO,Sun-Synchronous,172.0,654,659,0.000356,98.4,97.9,20.0,15.0,20.0,2004-12-18,,Instituto Nacional de Técnia Aeroespacial (INTA),Spain,Guiana Space Center,Ariane 5G,2004-049B,28493,Will maintain contact with Spanish zone in Antarctica; extremely small magnetic and solar sensors.,2004,12,18,,3.001966313430247,7030,7025,14055,7027.5,5,14054.999110636756,7027.499555318378,0.0010716860650012,5862.897272227338,5874.0,2801.162030064173,16.28582575618705,2801.162030064173,3.0019663134302466,2.5,3.0020158415937557,3.0020653610300236,4.9528166546482664e-05,658.9774599934681,6755.65015428598,-1935.7031716412519,6.004130722060047,0.0
1108,Nanosat-1B,NR,Spain,Instituto Nacional de Técnia Aeroespacial (INTA),Government,Communications/Technology Development,,LEO,Sun-Synchronous,259.0,583,672,0.00636,98.1,97.3,20.0,15.0,20.0,2009-07-29,,Instituto Nacional de Técnia Aeroespacial (INTA),Spain,Baikonur Cosmodrome,Dnepr,2009-041E,35685,Technology demonstration and communication.,2009,7,29,,4.520402762665314,7043,6954,13997,6998.5,89,13996.717043649915,6998.358521824957,0.0010783541516140222,5826.643591787776,5838.0,4191.946361869539,16.18512108829938,4191.946361869539,4.520402762665314,44.5,4.514167180938926,1.7752497270931442,0.006235505699436988,636.2652785382234,-6421.5159052843765,-2782.5927960496283,3.5504994541862884,0.0
1140,Naxing 2,NR,China,Tsinghua University,Civil,Technology Development,,LEO,Sun-Synchronous,297.0,519,540,0.0015199999999999999,97.45,95.22,20.0,,,2015-09-19,,Tsinghua University,China,Taiyuan Launch Center,Long March 6,2015-049G,40905,,2015,9,19,,5.183627878423159,6911,6890,13801,6900.5,21,13800.984022887644,6900.492011443822,0.0011014074880916743,5704.687297946365,5713.2,4706.367020805751,15.84635360540657,4706.367020805751,5.183627878423159,10.5,5.182272613284597,1.102268424891976,0.0013552646303437684,524.7508726781562,-4086.2212980477625,5560.541714916536,2.204536849783952,0.0
1141,Nayif-1 ,NR (9/17),United Arab Emirates,Mohammed bin Rashid Space Centre/American University of Sharjah,Civil,Communications/Technology Development,,LEO,Sun-Synchronous,178.0,496,507,0.0008,97.5,94.6,2.0,,,2017-02-15,,Mohammed bin Rashid Space Centre/American University of Sharjah,United Arab Emirates,Satish Dhawan Space Centre,PSLV XL,2017-008BX,42017,Student project amateur radio.,2017,2,15,(Emirates Oscar 88 EO88),3.1066860685499065,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,2803.500433450117,15.750002435113018,2803.5004334501173,3.1066860685499065,5.5,3.1067139658430296,3.106741851992929,2.7897302031961105e-05,506.994656117673,6855.812378060681,-478.6363338734418,6.213483703985858,0.0
1142,NEOSSat ,NR,Canada,Canadian Space Agency,Government,Space Observation,,LEO,Sun-Synchronous,225.0,772,786,0.0009789999999999998,98.6,100.4,74.0,,,2013-02-25,,Microsat Systems Canada Inc.,Canada,Satish Dhawan Space Centre,PSLV,2013-009D,39089,World's first space telescope dedicated to detecting and tracking asteroids and satellites,2013,2,25,(Near Earth Object Surveillance Satellite),3.9269908169872414,7157,7143,14300,7150.0,14,14299.993146851504,7149.996573425752,0.0010442627881634844,6016.862209779253,6024.0,3760.5388811120333,16.713506138275704,3760.5388811120333,3.926990816987242,7.0,3.9262990383374454,2.3575778079373597,0.000691778705354377,783.9530642739173,19.781418518296142,-7149.9692094341535,4.715155615874719,0.0
1145,NigeriaSat-2,Nigeria,Nigeria,National Space Research and Development Agency (NASRDA),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,167.0,691,705,0.00099,98.2,98.7,300.0,,,2015-01-01,7.0,Surrey Satellite Technologies Ltd. ,United Kingdom,Dombarovsky Air Base,Dnepr 1,2011-044B,37789,Development of NigeriaSat-2 involves also on-the-job training of NASRDA engineers at SSTL. Earth observation also carries DMC equipment.,2015,1,1,,2.91469985083053,7076,7062,14138,7069.0,14,14137.993068324797,7068.996534162398,0.0010622626035108665,5914.907751071283,5922.0,2743.859984524734,16.430299308531342,2743.859984524734,2.9146998508305297,7.0,2.9149223377575746,2.9151447174705076,0.00022248702689350739,704.819293855413,6356.329744192144,-3093.189907059591,5.830289434941015,0.0
1146,Nigeriasat-X,Nigeria,Nigeria,National Space Research and Development Agency (NASRDA),Government,Earth Observation/Technology Development,Optical Imaging,LEO,Sun-Synchronous,23.0,661,696,0.00248,98.2,98.3,100.0,,,2011-08-17,,Surrey Satellite Technologies Ltd.,United Kingdom,Dombarovsky Air Base,Dnepr 1,2011-044C,37790,Nigerian engineers will completely manage the total lifecycle of the NX and will be responsible for the delivery of the satellite to full flight specification.,2011,8,17,,0.4014257279586958,7067,7032,14099,7049.5,35,14098.956557135709,7049.478278567854,0.0010666732224444155,5890.450022529748,5898.0,376.33430699495614,16.362361173693746,376.33430699495614,0.4014257279586958,17.5,0.4023969583325862,0.40336929906458635,0.0009712325978667375,662.4136766889096,4877.245592318732,5089.967192790483,0.8067385981291727,0.0
1153,NIUSat ,NR (10/17),India,Noorul Islam University,Civil,Technology Development,,LEO,Sun-Synchronous,23.0,496,517,0.0015300000000000001,97.4,94.5,15.0,,,2017-06-22,2.0,Noorul Islam University,India,Satish Dhawan Space Centre,PSLV,2017-036B,42766,Agricultural monitoring.,2017,6,22,(Noorul Islam University Satellite),0.4014257279586958,6888,6867,13755,6877.5,21,13754.983969456307,6877.4919847281535,0.0011069371587153248,5676.189707527432,5670.0,362.6454535364748,15.767193632020645,362.6454535364748,0.4014257279586958,10.5,0.402024389724007,0.40262347347407207,0.0005986622873182497,496.81638177367495,4765.648130883259,4958.683981648279,0.8052469469481441,0.0
1155,NOAA-15 ,USA,USA,National Oceanographic and Atmospheric Administration (NOAA) (part of international program),Government,Earth Observation,Earth Science/Meterology,LEO,Sun-Synchronous,308.0,800,816,0.0011099999999999999,98.7,101.0,2223.0,1500.0,830.0,1998-05-13,3.0,Lockheed Martin Missiles & Space,USA,Vandenberg AFB,Titan 2,1998-030A,25338,,1998,5,13,(NOAA-K),5.375614096142535,7187,7171,14358,7179.0,16,14357.99108510658,7178.99554255329,0.001037941639582094,6053.505387556647,6060.0,5179.110164909576,16.815292743212908,5179.110164909575,5.375614096142534,8.0,5.374738806046575,0.9093220899541169,0.0008752900765101827,803.0994827451832,-1761.138970548124,6959.624298624189,1.8186441799082338,0.0
1156,NOAA-18 ,USA,USA,National Oceanographic and Atmospheric Administration (NOAA) (part of international program),Government,Earth Observation,Meteorology,LEO,Sun-Synchronous,296.0,843,864,0.00145,99.1,102.0,2223.0,1500.0,830.0,2005-05-20,3.0,Lockheed Martin Space Systems,USA,Vandenberg AFB,Delta 2,2005-018A,28654,,2005,5,20,(NOAA-N COSPAS-SARSAT),5.1661745859032155,7235,7214,14449,7224.5,21,14448.984739420275,7224.492369710138,0.0010281516385460278,6111.146519267355,6120.0,5024.720471397603,16.975406997964875,5024.7204713976025,5.166174585903215,10.5,5.164870505612881,1.119619294733324,0.001304079813592779,848.9201143525015,-4477.486794052835,5669.695261383864,2.239238589466648,0.0
1157,NOAA-19 ,USA,USA,National Oceanographic and Atmospheric Administration (NOAA) (part of international program),Government,Earth Observation,Meteorology,LEO,Sun-Synchronous,339.0,845,864,0.00131,98.9,102.0,1420.0,,,2009-02-06,3.0,Lockheed Martin Space Systems,USA,Vandenberg AFB,Delta 2,2009-005A,33591,,2009,2,6,(NOAA-N Prime COSPAS-SARSAT),5.916666164260777,7235,7216,14451,7225.5,19,14450.987509509514,7225.493754754757,0.0010279382036147418,6112.415401125071,6120.0,5755.857836059442,16.978931669791866,5755.857836059443,5.9166661642607785,9.5,5.91619612739632,0.3674595043382336,0.0004700371812761554,845.6648785502457,5360.490520614671,4844.889168124362,0.7349190086764672,0.0
1158,NorSat-1,NR (10/17),Norway,Norwegian Space Center,Government,Earth Science/Earth Observation,Automatic Identification System (AIS),LEO,Sun-Synchronous,76.0,586,605,0.0013599999999999999,97.6,96.5,30.0,,40.0,2017-07-14,,Norwegian Space Center,Norway,Baikonur Cosmodrome,Soyuz 2.1a,2017-042B,42826,Mission of solar radiation measurement AIS development.,2017,7,14,,1.3264502315156905,6976,6957,13933,6966.5,19,13932.987045138598,6966.493522569299,0.0010857926635985831,5786.726617175299,5790.0,1221.6422858481187,16.07424060326472,1221.6422858481187,1.3264502315156905,9.5,2.3163006000413935,2.317299394162772,0.0009992550507285588,601.9269144573318,-541.3789782288943,-6945.425929844922,4.634598788325544,0.0
1159,NorSat-2,NR (10/17),Norway,Norwegian Space Center,Government,Earth Observation,Automatic Identification System (AIS),LEO,Sun-Synchronous,292.0,586,605,0.0013599999999999999,97.6,96.5,16.0,,,2017-07-14,,Norwegian Space Center,Norway,Baikonur Cosmodrome,Soyuz 2.1a,2017-042D,42828,AIS and transmission development.,2017,7,14,,5.096361415823442,6976,6957,13933,6966.5,19,13932.987045138598,6966.493522569299,0.0010857926635985831,5786.726617175299,5790.0,4693.678256153298,16.07424060326472,4693.678256153298,5.096361415823442,9.5,5.095099803033713,1.1893474367992114,0.0012616122834215398,591.9618978265535,-5035.641365388129,4813.979143511767,2.378694873598423,0.0
1160,NPP ,USA,USA,National Oceanographic and Atmospheric Administration (NOAA)/NASA,Government,Earth Observation,Meteorology,LEO,Sun-Synchronous,231.0,827,827,0.0,98.7,101.4,2128.0,,,2011-10-28,,Ball Aerospace,USA,Vandenberg AFB,Delta 2,2011-061A,37849,Continues key data records that are critical for climate change science.,2011,10,28,(National Polar-orbiting Operational Environmental Satellite System [NPOESS]),4.031710572106901,7198,7198,14396,7198.0,0,14396.0,7198.0,0.0010338346922017182,6077.553166453068,6084.0,3899.7632818073853,16.8820921290363,3899.7632818073857,4.031710572106901,0.0,4.031710572106901,2.251474735072686,0.0,827.0,-1496.5483505062225,-7040.706430081935,4.502949470145372,0.0
1172,NUDT Phonesat ,NR,China,National University of Defense Technology/CAMSAT,Military,Technology Demonstration,,LEO,Sun-Synchronous,115.0,516,536,0.00145,97.47,95.24,1.0,,,2015-09-19,,National University of Defense Technology,China,Taiyuan Launch Center,Long March 6,2015-049B,40900,Also carries an amateur radio payload for CAMSAT.,2015,9,19,(National University of Defense Technology Phone Satellite CAS-3I),2.007128639793479,6907,6887,13794,6897.0,20,13793.98550093482,6896.99275046741,0.0011022459864015782,5700.347639905536,5714.4,1820.944384969824,15.8342989997376,1820.944384969824,2.007128639793479,10.0,2.381466489950286,2.3824650344008385,0.0009990694048549428,533.2479619682636,362.2091827331335,-6887.475138521116,4.764930068801677,0.0
1173,NUDTSat ,NR (10/17),China,National University of Defense,Military,Earth Science,,LEO,Sun-Synchronous,247.0,497,515,0.00131,97.45,94.7,5.0,,,2017-06-23,,National University of Defense Technology,China,Satish Dhawan Space Centre,PSLV,2017-036Y,42787,Science unit is a Ion/Neutral Mass Spectrometer (INMS) for sampling particles in the upper atmosphere.,2017,6,23,(National University of Defense Satellite QB50-CN06/BE06),4.310963252425994,6886,6868,13754,6877.0,18,13753.988221603217,6876.994110801608,0.0011070578825715211,5675.570723171888,5682.0,3894.072135065156,15.765474231033021,3894.072135065156,4.310963252425994,9.0,4.309758007981714,1.974632233884629,0.001205244019178729,509.5300381233783,-4753.264375983446,-4969.865638871704,3.949264467769258,0.0
1191,OCO 2  ,USA,USA,National Aeronautics and Space Administration (NASA),Government,Earth Observation,Earth Science,LEO,Sun-Synchronous,162.0,701,704,0.000212,98.2,98.83,454.0,,,2014-07-02,2.0,Orbital Sciences Corp.,USA,Vandenberg AFB,Delta 2,2014-035A,40059,Measures carbon dioxide.,2014,7,2,(Orbiting Carbon Observatory),2.827433388230814,7075,7072,14147,7073.5,3,14146.999681911355,7073.499840955677,0.0010612490837453154,5920.556637849085,5929.8,2664.250487032088,16.4459906606919,2664.250487032088,2.827433388230814,1.5,2.827498886627574,2.827564378422407,6.549839799765742e-05,703.9262175814756,5723.670748890194,-4156.199541829464,5.655128756844814,0.0
1192,Odin ,Sweden,Sweden,Swedish National Space Board,Government,Earth Observation,Earth Science,LEO,Sun-Synchronous,34.0,569,573,0.000288,97.6,96.1,250.0,170.0,340.0,2001-02-20,2.0,Swedish Space Corporation/Canadian Space Agency/National Technology Agency of Finland/Centre National d'Etudes Spatiales,Sweden/Canada/Finland/France,Svobodny Cosmodrome,Start 1,2001-007A,26702,Originally two scientific disciplines on a single spacecraft in studies of star formation/early solar system (astronomy)  and of the mechanisms behind the depletion of the ozone layer in the earth atmosphere and the effects of global warming (aeronomy); astronomy mission has ended.,2001,2,20,,0.5934119456780721,6944,6940,13884,6942.0,4,13883.999423797164,6941.999711898582,0.001091545770259348,5756.22706658166,5766.0,543.6436673993791,15.9895196293935,543.6436673993791,0.593411945678072,2.0,0.5935730316956236,0.5937341369449594,0.00016108602074911346,569.3426886117459,2596.3708570474228,6438.184443785835,1.1874682738899187,0.0
