,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
1205,ORBCOMM FM-10 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,110.0,770,776,0.00042,45.0,100.3,45.0,22.0,160.0,1997-12-23,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1997-084B,25113,,1997,12,23,(ORBCOMM A2),1.9198621771937625,7147,7141,14288,7144.0,6,14287.998740201512,7143.999370100756,0.0010455786249717529,6009.290126172321,6018.0,1836.171982997098,16.69247257270089,1836.171982997098,1.9198621771937625,3.0,1.9202567914087683,1.9206513772337797,0.00039461419859986333,774.0273371459034,-5465.36655650581,-4600.706540353446,3.8413027544675593,0.0
1206,ORBCOMM FM-11 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,186.0,769,777,0.00056,45.0,100.3,45.0,22.0,160.0,1997-12-23,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1997-084C,25114,,1997,12,23,(ORBCOMM A3),3.246312408709453,7148,7140,14288,7144.0,8,14287.997760358166,7143.998880179083,0.0010455786249717529,6009.290126172321,6018.0,3104.7998985223658,16.69247257270089,3104.7998985223653,3.2463124087094526,4.0,3.2462539053524297,3.036989888901878,5.850336602938741e-05,776.9787485336556,6988.233805074101,-1483.6858142831668,6.073979777803756,0.0
1207,ORBCOMM FM-12 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,254.0,770,776,0.00042,45.0,100.3,45.0,22.0,160.0,1997-12-23,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1997-084D,25115,,1997,12,23,(ORBCOMM A4),4.4331363000655974,7147,7141,14288,7144.0,6,14287.998740201512,7143.999370100756,0.0010455786249717529,6009.290126172321,6018.0,4239.888033466027,16.69247257270089,4239.888033466026,4.433136300065597,3.0,4.432732616886771,1.8508563500527953,0.0004036831596073236,773.8282086277559,-6052.334917645424,-3795.5204523554385,3.7017127001055905,0.0
1208,ORBCOMM FM-13 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,99.0,788,795,0.000489,45.0,100.7,45.0,22.0,160.0,1998-08-02,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1998-046H,25420,,1998,8,2,(ORBCOMM B1),1.7278759594743862,7166,7159,14325,7162.5,7,14324.998289703213,7162.499144851607,0.0010415303089919723,6032.64758877796,6042.0,1658.978086913939,16.75735441327211,1658.978086913939,1.727875959474386,3.5,1.7283589021295367,1.7288418262205394,0.00048294261902332667,792.0495764470597,-6807.654019077919,-2226.488675653934,3.457683652441079,0.0
1209,ORBCOMM FM-14 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,46.0,789,794,0.000349,45.0,100.7,45.0,22.0,160.0,1998-08-02,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1998-046G,25419,,1998,8,2,(ORBCOMM B2),0.8028514559173916,7165,7160,14325,7162.5,5,14324.999127399624,7162.499563699812,0.0010415303089919723,6032.64758877796,6042.0,770.8383030105172,16.75735441327211,770.8383030105172,0.8028514559173916,2.5,0.8031025663858699,0.803353707287612,0.0002511104705772114,789.7640053753294,-257.15788584113477,7157.881657991161,1.606707414575224,0.0
1210,ORBCOMM FM-15 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,232.0,788,795,0.000489,45.0,100.7,45.0,22.0,160.0,1998-08-02,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1998-046F,25418,,1998,8,2,(ORBCOMM B3),4.049163864626845,7166,7159,14325,7162.5,7,14324.998289703213,7162.499144851607,0.0010415303089919723,6032.64758877796,6042.0,3887.70622387913,16.75735441327211,3887.7062238791295,4.049163864626844,3.5,4.048778643342457,2.2347918271042775,0.0003852212828004469,793.6573942723153,-1722.055575199948,-6952.4038507579135,4.469583654208555,0.0
1211,ORBCOMM FM-16 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,50.0,789,794,0.000349,45.0,100.7,45.0,22.0,160.0,1998-08-02,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1998-046E,25417,,1998,8,2,(ORBCOMM B4),0.8726646259971648,7165,7160,14325,7162.5,5,14324.999127399624,7162.499563699812,0.0010415303089919723,6032.64758877796,6042.0,837.8677206636056,16.75735441327211,837.8677206636055,0.8726646259971647,2.5,0.8729320354965552,0.8731994749811095,0.00026740949974243903,789.8937278946732,-1251.2996725933876,7052.350623736853,1.746398949962219,0.0
1212,ORBCOMM FM-18 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,159.0,787,796,0.000628,45.0,100.7,45.0,22.0,160.0,1998-08-02,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1998-046B,25414,,1998,8,2,(ORBCOMM B6),2.775073510670984,7167,7158,14325,7162.5,9,14324.99717277459,7162.498586387295,0.0010415303089919723,6032.64758877796,6042.0,2664.419351710266,16.75735441327211,2664.419351710266,2.7750735106709836,4.5,2.7752984338734095,2.775523291170052,0.00022492323729409136,795.699653897701,5327.083937469099,-4787.856923992614,5.551046582340104,0.0
1213,ORBCOMM FM-19 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,174.0,788,795,0.000489,45.0,100.7,45.0,22.0,160.0,1998-08-02,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1998-046C,25415,,1998,8,2,(ORBCOMM B7),3.036872898470133,7166,7159,14325,7162.5,7,14324.998289703213,7162.499144851607,0.0010415303089919723,6032.64758877796,6042.0,2915.779667909347,16.75735441327211,2915.779667909347,3.0368728984701328,3.5,3.036923988042728,3.036975065198279,5.1089578592430516e-05,794.9832943436622,7006.286330735622,-1487.7357202241035,6.073950130396558,0.0
1214,ORBCOMM FM-20 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,341.0,791,792,6.979999999999999e-05,45.0,100.7,45.0,22.0,160.0,1998-08-02,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1998-046D,25416,,1998,8,2,(ORBCOMM B8),5.951572749300664,7163,7162,14325,7162.5,1,14324.999965095985,7162.499982547993,0.0010415303089919723,6032.64758877796,6042.0,5714.2578549257905,16.75735441327211,5714.25785492579,5.951572749300663,0.5,5.95155002314362,0.3316580109429818,2.2726157089343753e-05,791.027298778672,5643.7261328780505,4410.188373787174,0.6633160218859636,0.0
1215,ORBCOMM FM-21 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,,810,822,0.0008349999999999999,45.0,101.21,45.0,22.0,160.0,1998-09-23,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1998-053A,25475,,1998,9,23,(ORBCOMM C1),,7193,7181,14374,7187.0,12,14373.99499095502,7186.99749547751,0.001036209090122228,6063.626894489452,6072.599999999999,,16.843408040248477,,,6.0,,,,,,,,
1216,ORBCOMM FM-23 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,132.0,788,794,0.00041900000000000005,45.0,100.7,45.0,22.0,160.0,1998-09-23,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1998-053C,25477,,1998,9,23,(ORBCOMM C3),2.303834612632515,7165,7159,14324,7162.0,6,14323.99874336772,7161.99937168386,0.0010416393792747332,6032.015908955369,6042.0,2211.7391666169688,16.75559974709825,2211.7391666169688,2.303834612632515,3.0,2.3041459030392297,2.304457149795464,0.00031129040890001984,793.0086734231245,-739.7639031000456,-7123.691772086286,4.608914299590928,0.0
1217,ORBCOMM FM-27 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,54.0,790,792,0.00014,45.0,100.7,45.0,22.0,160.0,1998-09-23,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1998-053G,25481,,1998,9,23,(ORBCOMM C7),0.9424777960769379,7163,7161,14324,7162.0,2,14323.999860374197,7161.9999301870985,0.0010416393792747332,6032.015908955369,6042.0,904.8023863433053,16.75559974709825,904.8023863433054,0.9424777960769379,1.0,0.9425910677772713,0.9427043441373376,0.0001132717002323809,790.4107313713348,-2216.265735599509,6810.463221027301,1.8854086882746752,0.0
1218,ORBCOMM FM-30 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,292.0,788,796,0.000559,45.0,100.7,45.0,22.0,160.0,1999-12-04,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1999-065A,25980,,1999,12,4,(ORBCOMM D2),5.096361415823442,7167,7159,14326,7163.0,8,14325.997766298862,7162.998883149431,0.001041421257742504,6033.279290649098,6042.0,4893.6598690820465,16.759109140691937,4893.659869082046,5.096361415823441,4.0,5.095843011492235,1.1878607541920636,0.0005184042961137709,790.5019561758236,-5162.938426214262,4965.141299044074,2.375721508384127,0.0
1219,ORBCOMM FM-31 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,189.0,788,795,0.000489,45.0,100.7,45.0,22.0,160.0,1999-12-04,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1999-065B,25981,,1999,12,4,(ORBCOMM D3),3.2986722862692828,7166,7159,14325,7162.5,7,14324.998289703213,7162.499144851607,0.0010415303089919723,6032.64758877796,6042.0,3167.139984108429,16.75735441327211,3167.139984108429,3.2986722862692823,3.5,3.2985958267442683,2.9846659215046785,7.645953378295578e-05,794.9593832571309,6812.618819682507,-2211.2507546946745,5.969331843009357,0.0
1220,ORBCOMM FM-32 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,66.0,786,796,0.000698,45.0,100.7,45.0,22.0,160.0,1999-12-04,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1999-065C,25982,,1999,12,4,(ORBCOMM D4),1.1519173063162575,7167,7157,14324,7162.0,10,14323.996509354503,7161.998254677252,0.0010416393792747332,6032.015908955369,6042.0,1105.8695833084844,16.75559974709825,1105.8695833084844,1.1519173063162575,5.0,1.1525551421286677,1.1531930682919915,0.0006378357515681484,788.9696059443295,-4805.878027724026,5310.156931719536,2.306386136583983,0.0
1221,ORBCOMM FM-34 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,19.0,787,796,0.000628,45.0,100.7,45.0,22.0,160.0,1999-12-04,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1999-065G,25986,,1999,12,4,(ORBCOMM D6),0.33161255787892263,7167,7158,14325,7162.5,9,14324.99717277459,7162.498586387295,0.0010415303089919723,6032.64758877796,6042.0,318.38973385217014,16.75735441327211,318.38973385217014,0.3316125578789226,4.5,0.33181713615556985,0.33202177519898457,0.0002045783098550846,787.2473098489172,5640.516101762366,4414.292317476766,0.6640435503979691,0.0
1222,ORBCOMM FM-35 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,290.0,788,795,0.000489,45.0,100.7,45.0,22.0,160.0,1999-12-04,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1999-065F,25985,,1999,12,4,(ORBCOMM D7),5.061454830783556,7166,7159,14325,7162.5,7,14324.998289703213,7162.499144851607,0.0010415303089919723,6032.64758877796,6042.0,4859.632779848913,16.75735441327211,4859.632779848912,5.061454830783555,3.5,5.060995244227127,1.2226496878668442,0.0004595865304868002,790.3036000090306,-5495.248084129977,4593.8708846279305,2.4452993757336885,0.0
1223,ORBCOMM FM-36 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,353.0,788,795,0.000489,45.0,100.7,45.0,22.0,160.0,1999-12-04,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus XL,1999-065E,25984,,1999,12,4,(ORBCOMM D8),6.161012259539984,7166,7159,14325,7162.5,7,14324.998289703213,7162.499144851607,0.0010415303089919723,6032.64758877796,6042.0,5915.346107885056,16.75735441327211,5915.346107885055,6.161012259539983,3.5,6.160952636492709,0.12229230821017227,5.962305422525807e-05,788.0236697802047,6949.329640539381,1734.4229815135768,0.24458461642034454,0.0
1224,ORBCOMM FM-4 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Polar,239.0,768,838,0.00488,108.0,100.9,45.0,22.0,160.0,1998-02-10,5.0,Orbital Sciences Corp.,USA,Vandenberg AFB,Taurus,1998-007C,25159,,1998,2,10,(ORBCOM G2),4.171336912266447,7209,7139,14348,7174.0,70,14347.829243477914,7173.914621738957,0.0010390269362818311,6047.1823085395945,6054.0,4014.6571437248977,16.797728634832207,4014.6571437248977,4.171336912266447,35.0,4.167164422914532,2.1201880827981685,0.004172478439540222,821.1560833169942,-3261.8738076751642,-6389.482256940199,4.240376165596337,0.0
1225,ORBCOMM FM-5 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,101.0,772,774,0.00014,45.0,100.3,45.0,22.0,160.0,1997-12-23,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1997-084F,25117,,1997,12,23,(ORBCOMM A6),1.7627825445142729,7145,7143,14288,7144.0,2,14287.999860022395,7143.999930011198,0.0010455786249717529,6009.290126172321,6018.0,1685.93972984279,16.69247257270089,1685.9397298427898,1.7627825445142726,1.0,1.7629199686489088,1.763057390945908,0.0001374241338200992,773.1909744438626,-6622.329374097126,-2679.8301289929195,3.526114781891816,0.0
1226,ORBCOMM FM-6 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,137.0,772,774,0.00014,45.0,100.3,45.0,22.0,160.0,1997-12-23,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1997-084G,25118,,1997,12,23,(ORBCOMM A7),2.3911010752322315,7145,7143,14288,7144.0,2,14287.999860022395,7143.999930011198,0.0010455786249717529,6009.290126172321,6018.0,2286.868742460022,16.69247257270089,2286.868742460022,2.3911010752322315,1.0,2.3911965452275132,2.391292010335007,9.546999549236805e-05,773.7315358356764,501.06164730755876,-7126.406684333746,4.782584020670014,0.0
1227,ORBCOMM FM-7 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,168.0,771,774,0.00021,45.0,100.3,45.0,22.0,160.0,1997-12-23,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1997-084H,25119,,1997,12,23,(ORBCOMM A8),2.9321531433504737,7145,7142,14287,7143.5,3,14286.999685028344,7143.499842514172,0.0010456884027684285,6008.659262687664,6018.0,2804.040989254243,16.690720174132398,2804.040989254243,2.9321531433504737,1.5,2.9321967958388444,2.9322404438447163,4.36524892638223e-05,773.967367064648,6526.41918441898,-2904.3836708175672,5.8644808876894325,0.0
1228,ORBCOMM FM-8 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,6.0,768,778,0.0007,45.0,100.3,45.0,22.0,160.0,1997-12-23,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1997-084A,25112,,1997,12,23,(ORBCOMM A1),0.10471975511965978,7149,7139,14288,7144.0,10,14287.996500559482,7143.998250279741,0.0010455786249717529,6009.290126172321,6018.0,100.15483543620536,16.69247257270089,100.15483543620533,0.10471975511965977,5.0,0.10479297601779759,0.10486622242028604,7.322091574992016e-05,768.0266331934372,6987.4510578811005,1487.3676848896077,0.20973244484057207,0.0
1229,ORBCOMM FM-9 ,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,29.0,769,777,0.00056,45.0,100.3,45.0,22.0,160.0,1997-12-23,5.0,Orbital Sciences Corp.,USA,Wallops Island Flight Facility,Pegasus,1997-084E,25116,,1997,12,23,(ORBCOMM A5),0.5061454830783556,7148,7140,14288,7144.0,8,14287.997760358166,7143.998880179083,0.0010455786249717529,6009.290126172321,6018.0,484.0817046083259,16.69247257270089,484.0817046083258,0.5061454830783556,4.0,0.5064171095047958,0.5066888024666736,0.0002716264523338502,769.5014883766025,3779.1576371252913,6062.5648063480585,1.0133776049333472,0.0
1230,ORBCOMM OG2 FM-103,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,313.0,620,741,0.008579999999999999,47.0,98.36,172.0,,400.0,2014-07-14,5.0,Boeing Corp./Sierra Nevada Corp.,USA,Cape Canaveral,Falcon 9,2014-040F,40091,Next generation of Orbcomm satellites.,2014,7,14,,5.462880558742252,7112,6991,14103,7051.5,121,14102.480916491255,7051.240458245627,0.0010662194476797364,5892.956952579321,5901.6,5123.598683770354,16.369324868275893,5123.598683770354,5.462880558742251,60.5,5.456568609320413,0.8329470127957697,0.006311972689774623,639.5179367997798,-669.5711380697609,7019.380278424428,1.6658940255915393,0.0
1231,ORBCOMM OG2 FM-104,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,243.0,619,741,0.00865,47.0,98.36,172.0,,400.0,2014-07-14,5.0,Boeing Corp./Sierra Nevada Corp.,USA,Cape Canaveral,Falcon 9,2014-040E,40090,,2014,7,14,,4.241150082346221,7112,6990,14102,7051.0,122,14101.472263561702,7050.736131780851,0.0010663328612043475,5892.33018673285,5901.6,3977.3228760446736,16.367583852035693,3977.3228760446736,4.241150082346222,61.0,4.233473023857504,2.0573739507809106,0.0076769680615315335,708.1057809302838,-3967.5554120647175,-5828.598649084636,4.114747901561821,0.0
1232,ORBCOMM OG2 FM-105,NR (12/16),USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,324.0,614,658,0.00314,47.0,97.44,172.0,,400.0,2015-12-22,5.0,Boeing Corp./Sierra Nevada Corp.,USA,Cape Canaveral,Falcon 9,2015-081C,41181,,2015,12,22,,5.654866776461628,7029,6985,14014,7007.0,44,14013.93092604641,7006.965463023205,0.0010763925639229897,5837.2619040399795,5846.4,5253.535713635982,16.214616400111055,5253.535713635982,5.654866776461628,22.0,5.653016430310376,0.6320215739436718,0.0018503499991724668,618.2239842174522,2115.86859534551,6679.8734433916325,1.2640431478873435,0.0
1233,ORBCOMM OG2 FM-107,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,194.0,620,739,0.008440000000000001,47.0,98.34,172.0,,400.0,2014-07-14,5.0,Boeing Corp./Sierra Nevada Corp.,USA,Cape Canaveral,Falcon 9,2014-040B,40087,,2014,7,14,,3.385938748868999,7110,6991,14101,7050.5,119,14100.497863550776,7050.248931775388,0.0010664462948366696,5891.703443108572,5900.400000000001,3174.9735221196192,16.365842897523812,3174.9735221196197,3.385938748868999,59.5,3.383913513323349,2.901288797386738,0.0020253007365994974,737.2676675255752,6251.777974077696,-3259.457888468579,5.802577594773476,0.0
1234,ORBCOMM OG2 FM-108,NR (12/16),USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,248.0,614,657,0.00307,47.0,97.42,172.0,,400.0,2015-12-22,5.0,Boeing Corp./Sierra Nevada Corp.,USA,Cape Canaveral,Falcon 9,2015-081J,41187,,2015,12,22,,4.328416544945937,7028,6985,14013,7006.5,43,14012.934025392398,7006.467012696199,0.0010765077867625485,5836.637119063872,5845.2,4020.794459799556,16.212880886288534,4020.7944597995565,4.328416544945938,21.5,4.325573360294868,1.960453479384674,0.002843178887821043,643.6144418957665,-4984.393312751182,-4924.087452614482,3.920906958769348,0.0
1235,ORBCOMM OG2 FM-109,USA,USA,ORBCOMM Inc.,Commercial,Communications,,LEO,Non-Polar Inclined,303.0,620,739,0.008440000000000001,47.0,98.34,172.0,,400.0,2014-07-14,5.0,Boeing Corp./Sierra Nevada Corp.,USA,Cape Canaveral,Falcon 9,2014-040A,40086,,2014,7,14,,5.288347633542818,7110,6991,14101,7050.5,119,14100.497863550776,7050.248931775388,0.0010664462948366696,5891.703443108572,5900.400000000001,4958.8503979497145,16.365842897523812,4958.850397949715,5.288347633542819,59.5,5.281236566125637,1.0090759272276713,0.0071110215933079144,647.446291945882,-3049.925091500093,6356.4635935193855,2.0181518544553425,0.0
