,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
1085,Milstar DFS-2 ,USA,USA,US Air Force,Military,Communications,,GEO,,3.94,35765,35809,0.000522,0.35,1436.13,4536.0,,8000.0,1995-11-06,10.0,Lockheed Martin Missiles and Space,USA,Cape Canaveral,Titan 4A,1995-060A,23712,"Voice communication data imagery and video; survivable global military communication system. ""World's most secure nuclear survivable space-based communication system.""",1995,11,6,(USA 115 Milstar 1-F2) (Military Strategic and Tactical Relay),0.06876597252857658,42180,42136,84316,42158.0,44,84315.98851937869,42157.994259689345,7.293716284091653e-05,86145.18391514434,86167.8,942.8111795157463,239.2921775420676,942.8111795157464,0.06876597252857658,22.0,0.06880185877080879,0.06883775436204248,3.5886247082922456e-05,35765.045589437825,41759.087828665935,5785.804922530729,0.13767550872408496,0.0
1086,Milstar DFS-4 ,USA,USA,US Air Force,Military,Communications,,GEO,,292.1,35764,35768,4.7499999999999996e-05,4.5,1435.04,4536.0,,8000.0,2001-02-27,12.0,Lockheed Martin Missiles and Space,USA,Cape Canaveral,Titan 4B,2001-009A,26715,"Voice communication data imagery and video; survivable global military communication system. ""World's most secure nuclear survivable space-based communication system.""",2001,2,27,(USA 157 Milstar 2-F2) (Military Strategic and Tactical Relay),5.098106745075437,42139,42135,84274,42137.0,4,84273.99990507156,42136.99995253578,7.299169465053881e-05,86080.82518513227,86102.4,69845.02510160317,239.1134032920341,69845.02510160317,5.098106745075437,2.0,5.098062734178968,1.185166584290276,4.401089644846012e-05,35765.247065932555,-30213.633364421417,29371.127420936165,2.370333168580552,-1.7985612998927536e-13
1087,Milstar DFS-5 ,USA,USA,US Air Force,Military,Communications,,GEO,,3.92,35753,35820,0.000795,3.45,1436.12,4536.0,,8000.0,2002-01-16,12.0,Lockheed Martin Missiles and Space,USA,Cape Canaveral,Titan 4B,2002-001A,27168,"Voice communication data imagery and video; survivable global military communication system. ""World's most secure nuclear survivable space-based communication system.""",2002,1,16,(USA 164 Milstar 2-F3) (Military Strategic and Tactical Relay),0.06841690667817772,42191,42124,84315,42157.5,67,84314.97337958425,42157.486689792124,7.293846042816265e-05,86143.65137810822,86167.2,938.0086483394007,239.28792049474504,938.0086483394006,0.06841690667817771,33.5,0.06847129883627867,0.06852571258166444,5.4392175155511586e-05,35753.06332180981,41762.19521091832,5759.673295202883,0.13705142516332888,0.0
1088,Milstar DFS-6 ,USA,USA,US Air Force,Military,Communications,,GEO,,270.02,35768,35806,0.00045099999999999996,0.82,1436.13,4536.0,,8000.0,2003-04-08,12.0,Lockheed Martin Missiles and Space,USA,Cape Canaveral,Titan 4B,2003-012A,27711,"Voice communication data imagery and video; survivable global military communication system. ""World's most secure nuclear survivable space-based communication system.""",2003,4,8,(USA 169) (Military Strategic and Tactical Relay),4.7127380462350885,42177,42139,84316,42158.0,38,84315.99143697476,42157.99571848738,7.293716284091653e-05,86145.18391514434,86167.8,64613.67377990909,239.2921775420676,64613.67377990909,4.712738046235088,19.0,4.712287046191564,1.5713492609906015,0.00045100001294590104,35787.00193810111,-42157.9742215471,-46.62118540773501,3.142698521981203,0.0
1089,MKA-1,NR (10/17),Russia,Roscosmos State Corporation,Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,288.0,586,604,0.0012900000000000001,97.6,96.6,10.0,,,2017-07-14,,Dauria Aerospace,Russia,Baikonur Cosmodrome,Soyuz 2.1a,2017-042J,42833,Multi-band imagery of Earth at a ground resolution of 22 meters. Perseus-O was reported to have the capability of automatically identifying ground features such as crop types their vigor and growing cycle.,2017,7,14,,5.026548245743669,6975,6957,13932,6966.0,18,13931.988372088172,6965.994186044086,0.0010859095684378549,5786.103640488517,5796.0,4628.8829123908135,16.072510112468102,4628.8829123908135,5.026548245743669,9.0,5.025320893575894,1.259092008958765,0.0012273516485110693,592.2336214680372,-5655.647997644509,4066.7891658598496,2.51818401791753,0.0
1090,MKA-2,NR (10/17),Russia,Roscosmos State Corporation,Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,159.0,586,602,0.00115,97.6,96.6,10.0,,,2017-07-14,,Dauria Aerospace,Russia,Baikonur Cosmodrome,Soyuz 2.1a,2017-042K,42834,Multi-band imagery of Earth at a ground resolution of 22 meters. Perseus-O was reported to have the capability of automatically identifying ground features such as crop types their vigor and growing cycle.,2017,7,14,,2.775073510670984,6973,6957,13930,6965.0,16,13929.990811195821,6964.995405597911,0.0010861434410605849,5784.857754187838,5796.0,2554.978841432962,16.069049317188437,2554.9788414329614,2.775073510670983,8.0,2.7754851918248726,2.775896652163688,0.0004116813679456135,601.4789268925315,5183.669184944138,-4651.964126123289,5.551793304327376,0.0
1091,MMS-1 ,NR,USA,National Aeronautics and Space Administration (NASA),Government,Space Science,,Elliptical,,99.0,1375,70009,0.816,28.9,1433.0,1360.0,,,2015-03-13,3.0,NASA/Goddard Space Flight Center,USA,Cape Canaveral,Atlas 5,2015-011A,40482,4 satellites in a tetrahedral formation - gather information about the microphysics of magnetic reconnection energetic particle acceleration and turbulence processes that occur in many astrophysical plasmas,2015,3,13,(Magnetospheric Multiscale Mission),1.7278759594743862,76380,7746,84126,42063.0,68634,48647.280705091835,24323.640352545917,7.318439703718314e-05,85854.16511646954,85980.0,23609.895407029122,238.48379199019317,23609.895407029122,1.727875959474386,34317.0,3.1406384621617582,3.141288924401404,0.0013469718115586243,70015.39237459093,42062.99223925729,-14.775598177179416,6.282577848802808,0.0
1092,MMS-2 ,NR,USA,National Aeronautics and Space Administration (NASA),Government,Space Science,,Elliptical,,332.0,1357,70117,0.816,29.0,1433.0,1360.0,,,2015-03-13,3.0,NASA/Goddard Space Flight Center,USA,Cape Canaveral,Atlas 5,2015-011B,40483,,2015,3,13,(Magnetospheric Multiscale Mission),5.794493116621174,76488,7728,84216,42108.0,68760,48625.066128489736,24312.533064244868,7.306711227517612e-05,85991.9752065286,85980.0,79303.71046824305,238.86659779591278,79303.71046824304,5.794493116621173,34380.0,4.4239437064940805,2.675084914347345,0.9344217018078022,45511.153250923286,25071.692719694907,-19533.152194623286,5.35016982869469,0.0
1093,MMS-3 ,NR,USA,National Aeronautics and Space Administration (NASA),Government,Space Science,,Elliptical,,228.0,1429,70045,0.815,29.0,1433.0,1360.0,,,2015-03-13,3.0,NASA/Goddard Space Flight Center,USA,Cape Canaveral,Atlas 5,2015-011C,40484,,2015,3,13,(Magnetospheric Multiscale Mission),3.9793506945470716,76416,7800,84216,42108.0,68616,48828.05750795335,24414.028753976676,7.306711227517612e-05,85991.9752065286,85980.0,54461.58429746812,238.86659779591278,54461.584297468115,3.9793506945470716,34308.0,3.587422402554301,2.9971025181139033,0.545173056978374,66700.54277035165,40361.99056050511,-6957.3860737989735,5.9942050362278065,0.0
1094,MMS-4 ,NR,USA,National Aeronautics and Space Administration (NASA),Government,Space Science,,Elliptical,,215.0,1317,70157,0.8170000000000001,29.0,1433.0,1360.0,,,2015-03-13,3.0,NASA/Goddard Space Flight Center,USA,Cape Canaveral,Atlas 5,2015-011D,40485,,2015,3,13,(Magnetospheric Multiscale Mission),3.7524578917878086,76528,7688,84216,42108.0,68840,48511.74142411299,24255.870712056494,7.306711227517612e-05,85991.9752065286,85980.0,51356.31852612125,238.86659779591278,51356.31852612125,3.7524578917878086,34420.0,3.4717253898357487,3.035959015948223,0.43055520359147537,68281.49196359726,41171.76876425426,-5086.435871701026,6.071918031896446,0.0
1095,MOST ,Canada,Canada,Canadian Space Agency,Government,Space Science,,LEO,Sun-Synchronous,243.0,817,832,0.0010400000000000001,98.7,101.4,53.0,53.0,35.0,2003-06-30,1.0,Dynacon Inc./University of Toronto Institute for Aerospace Studies/University of British Columbia,Canada,Plesetsk Cosmodrome,Rokot,2003-031D,27843,"Canada's space telescope dubbed the ""Humble Telescope""; minisatellite; monitor brightness variations in stars.",2003,6,30,(Microvariability & Oscillations of STars),4.241150082346221,7203,7188,14391,7195.5,15,14390.99218261201,7195.496091306005,0.0010343735313124757,6074.387169601198,6084.0,4100.211339480809,16.873297693336664,4100.211339480809,4.241150082346221,7.5,4.240223872870979,2.043887424570161,0.0009262093138757758,827.9035304032177,-4207.815459860137,-5836.90605472843,4.087774849140322,0.0
1096,Mozhayets 4 ,Russia,Russia,Mozhaisky Space Engineering Academy,Civil,Technology Development,,LEO,Sun-Synchronous,26.0,669,690,0.00149,97.8,98.3,64.0,,,2003-09-27,,Mozhaiskiy Space Engineering Academy,Russia,Plesetsk Cosmodrome,Kosmos 3M,2003-042A,27939,Training satellite; carries an amateur radio payload.,2003,9,27,(RS-22),0.4537856055185257,7061,7040,14101,7050.5,21,14100.984362802477,7050.492181401239,0.0010664462948366696,5891.703443108572,5898.0,425.5119153356191,16.365842897523812,425.5119153356191,0.45378560551852565,10.5,0.45443965443159223,0.4550941416505704,0.0006540494060618135,670.0609623820646,4326.1662706395755,5567.204586510034,0.9101882833011408,0.0
1097,MSAT 1 ,Canada,USA/Canada,Mobile Satellite Ventures,Commercial,Communications,,GEO,,253.57,35763,35809,0.000546,1.37,1436.09,2850.0,1330.0,3300.0,1996-04-20,12.0,Spar Aerospace,Canada,Guiana Space Center,Ariane 42P,1996-022A,23846,Wireless network for North America,1996,4,20,,4.425631384282021,42180,42134,84314,42157.0,46,84313.98745166782,42156.99372583391,7.293975805388373e-05,86142.11885016024,86165.4,60675.158546764265,239.28366347266734,60675.15854676426,4.4256313842820205,23.0,4.425107760505502,1.85860112990491,0.0005236237349212835,35792.52197754894,-35363.84721804231,-22948.002139390243,3.71720225980982,0.0
1098,MSAT 2 ,USA,USA/Canada,Mobile Satellite Ventures,Commercial,Communications,,GEO,,258.79,35776,35796,0.00023700000000000001,4.02,1436.09,2850.0,1330.0,3300.0,1995-04-07,10.0,Hughes Communications Inc.,USA,Cape Canaveral,Atlas 2A,1995-019A,23553,Wireless network for North America,1995,4,7,(AMSC-1 ACTel-1),4.516737571236126,42167,42147,84314,42157.0,20,84313.99762791466,42156.99881395733,7.293975805388373e-05,86142.11885016024,86165.4,61924.21927009159,239.28366347266734,61924.219270091584,4.516737571236125,10.0,4.516505103612958,1.7669126658242043,0.00023246761922725666,35787.94462482024,-38955.50960544446,-16114.617766749174,3.5338253316484085,0.0
1099,MTI ,USA,USA,US Department of Energy/Office of Nonproliferation and National Security,Government/Military,Technology Development,,LEO,Sun-Synchronous,90.0,461,478,0.00124,97.47,94.9,587.0,,575.0,2000-03-12,3.0,Ball Aerospace/TRW/Raytheon,USA,Vandenberg AFB,Taurus,2000-014A,26102,Primary objective is to demonstrate advanced multispectral and thermal imaging image processing and associated technologies that could be used in future systems for detecting and characterizing facilities producing weapons of mass destruction.,2000,3,12,(Multispectral Thermal Imager),1.5707963267948966,6849,6832,13681,6840.5,17,13680.989437902508,6840.494718951254,0.0011159303627896221,5630.445695081519,5694.0,1407.6114237703798,15.640126930781998,1407.6114237703798,1.5707963267948966,8.5,2.204243476986359,2.2052425405193192,0.0009994303184896291,474.52085202040416,-2033.9442450687336,-6531.113625989753,4.4104850810386385,0.0
1100,MTSAT-2 ,Japan,Japan,Japan Meteorological Agency/Meteorological Satellite Center (MSC),Government,Earth Observation,Meteorology,GEO,,145.06,35776,35797,0.00024900000000000004,0.01,1436.1,2900.0,1250.0,2700.0,2006-02-18,5.0,Mitsubishi Electric/Boeing/Alcatel,Japan,Tanegashima Space Center,H2A,2006-004A,28937,Meteorological satellite; will also relay ground weather data to the Meteorological Satellite Center; in standby mode until 2010.,2006,2,18,(Multi-Functional Transport Satellite),2.5317746129429746,42168,42147,84315,42157.5,21,84314.99738480693,42157.49869240347,7.293846042816265e-05,86143.65137810822,86166.0,34711.105746967725,239.28792049474504,34711.10574696772,2.531774612942974,10.5,2.5319171906989344,2.5320597539040843,0.00014257775796473765,35795.10597467218,14524.224301869077,-39576.5286188068,5.064119507808169,0.0
1101,MUOS-1 ,USA,USA,DoD/US Navy,Military,Communications,,GEO,,183.04,35569,36006,0.00518,3.73,1436.1,6804.0,,,2012-02-24,12.0,Lockheed Martin Missiles and Space,USA,Cape Canaveral,Atlas 5,2012-009A,38093,Four primary satellites and one orbiting spare will comprise the MUOS system as it is fielded over the next few years to augment and then replace the Navy's aging Ultra High Frequency spacecraft constellation. Orbital parameters estimated.,2012,2,24,(Mobile User Objective System 1),3.1946506628504205,42377,41940,84317,42158.5,437,84315.86754579472,42157.93377289736,7.293586529214378e-05,86146.71646126853,86166.0,43800.81939186275,239.29643461463482,43800.81939186276,3.1946506628504214,218.5,3.194377364987989,3.0890805368339165,0.00027330151207861003,36005.57687120573,41926.20761823428,-4419.469689309529,6.178161073667833,0.0
1102,MUOS-2 ,USA,USA,DoD/US Navy,Military,Communications,,GEO,,259.9,35550,36023,0.00561,4.11,1436.1,6804.0,,,2013-07-19,12.0,Lockheed Martin Missiles and Space,USA,Cape Canaveral,Atlas 5,2013-036A,39206,Second of four.,2013,7,19,(Mobile User Objective System 2),4.536110725933262,42394,41921,84315,42157.5,473,84313.67324461673,42156.836622308365,7.293846042816265e-05,86143.65137810822,86166.0,62190.93053658424,239.28792049474504,62190.93053658423,4.536110725933261,236.5,4.530593091382938,1.7581069989791847,0.005517581339161031,35829.25893767514,-39233.719130780184,-15426.036439248448,3.5162139979583693,0.0
1103,MUOS-3 ,USA,USA,DoD/US Navy,Military,Communications,,GEO,,344.52,35576,35998,0.0050100000000000006,4.57,1436.1,6804.0,3812.0,,2015-01-21,,Lockheed Martin Missiles and Space,USA,Cape Canaveral,Atlas 5,2015-002A,40374,Next-generation narrowband tactical satellite communications system designed to significantly improve ground communications for U.S. forces on the move.,2015,1,21,(Mobile User Objective System 3),6.013008338970864,42369,41947,84316,42158.0,422,84314.94394234038,42157.47197117019,7.293716284091653e-05,86145.18391514434,86166.0,82440.94100679313,239.2921775420676,82440.94100679313,6.013008338970864,211.0,6.011664672438873,0.27286755874629437,0.0013436813776613688,35583.526329182816,36034.38024717829,21881.691201287147,0.5457351174925887,0.0
1104,MUOS-4 ,NR (12/16),USA,DoD/US Navy,Military,Communications,,GEO,,74.8,35576,35997,0.00499,4.8,1436.1,6804.0,,,2015-09-02,,Lockheed Martin Missiles and Space,USA,Cape Canaveral,Atlas 5,2015-044A,40887,,2015,9,2,(Mobile User Objective System 4),1.3055062804917585,42368,41947,84315,42157.5,421,84313.94892898801,42156.97446449401,7.293846042816265e-05,86143.65137810822,86166.0,17898.73645300693,239.28792049474504,17898.736453006928,1.305506280491758,210.5,2.9402466035163286,2.9412421179615773,0.0009979540552077285,35992.61616963179,38818.10989387108,-16443.917073404555,5.882484235923155,0.0
1105,MUOS-5 ,NR (12/16),USA,DoD/US Navy,Military,Communications,,GEO,,,35576,35998,0.0050100000000000006,4.5,1436.1,6804.0,,,2016-06-24,,Lockheed Martin Missiles and Space,USA,Cape Canaveral,Atlas 5,2016-041A,41622,Main engine failed during initial orbit-raising. Planned for 75 E but is located at 105 W. Slightly more inclined than normal but can function. Spare. Completes the five-satellite constellation.,2016,6,24,(Mobile User Objective System 5),,42369,41947,84316,42158.0,422,84314.94394234038,42157.47197117019,7.293716284091653e-05,86145.18391514434,86166.0,,239.2921775420676,,,211.0,,,,,,,,
1106,NanoACE,NR (10/17),USA,Tyvak Nanosatellite Systems Inc.,Commercial,Technology Development,,LEO,Sun-Synchronous,321.0,486,602,0.00839,97.6,96.6,6.0,,,2017-07-14,,Tyvak Nanosatellite Systems,USA,Baikonur Cosmodrome,Soyuz 2.1a,2017-042V,42844,Strictly for internal development testing.,2017,7,14,,5.602506898901797,6973,6857,13830,6915.0,116,13829.513512774049,6914.756756387024,0.001097945007918491,5722.677603946113,5796.0,5102.720863518617,15.89632667762809,5102.720863518617,5.602506898901797,58.0,5.597192247943442,0.6913250245355375,0.0053147132485583,499.1071193852922,1293.36921113156,6792.729552064414,1.382650049071075,0.0
1107,Nanosat-1,Spain,Spain,Instituto Nacional de Técnia Aeroespacial (INTA),Government,Communications,,LEO,Sun-Synchronous,172.0,654,659,0.000356,98.4,97.9,20.0,15.0,20.0,2004-12-18,,Instituto Nacional de Técnia Aeroespacial (INTA),Spain,Guiana Space Center,Ariane 5G,2004-049B,28493,Will maintain contact with Spanish zone in Antarctica; extremely small magnetic and solar sensors.,2004,12,18,,3.001966313430247,7030,7025,14055,7027.5,5,14054.999110636756,7027.499555318378,0.0010716860650012,5862.897272227338,5874.0,2801.162030064173,16.28582575618705,2801.162030064173,3.0019663134302466,2.5,3.0020158415937557,3.0020653610300236,4.9528166546482664e-05,658.9774599934681,6755.65015428598,-1935.7031716412519,6.004130722060047,0.0
1108,Nanosat-1B,NR,Spain,Instituto Nacional de Técnia Aeroespacial (INTA),Government,Communications/Technology Development,,LEO,Sun-Synchronous,259.0,583,672,0.00636,98.1,97.3,20.0,15.0,20.0,2009-07-29,,Instituto Nacional de Técnia Aeroespacial (INTA),Spain,Baikonur Cosmodrome,Dnepr,2009-041E,35685,Technology demonstration and communication.,2009,7,29,,4.520402762665314,7043,6954,13997,6998.5,89,13996.717043649915,6998.358521824957,0.0010783541516140222,5826.643591787776,5838.0,4191.946361869539,16.18512108829938,4191.946361869539,4.520402762665314,44.5,4.514167180938926,1.7752497270931442,0.006235505699436988,636.2652785382234,-6421.5159052843765,-2782.5927960496283,3.5504994541862884,0.0
